# Gene Family	demo_Abundance-RPKs
UniRef90_Q64WL2|g__Bacteroides.s__Bacteroides_vulgatus	2.5944790291
UniRef90_R6HL75	6.3975663976
UniRef90_R6HL75|g__Bacteroides.s__Bacteroides_dorei	3.2175032175
UniRef90_R6HL75|g__Bacteroides.s__Bacteroides_vulgatus	3.1800631801
UniRef90_Q64SI0	6.3795853270
UniRef90_Q64SI0|g__Bacteroides.s__Bacteroides_dorei	6.3795853270
UniRef90_R7NZZ1	6.3795853270
UniRef90_R7NZZ1|g__Bacteroides.s__Bacteroides_vulgatus	6.3795853270
UniRef90_A6L731	6.3752276867
UniRef90_A6L731|g__Bacteroides.s__Bacteroides_dorei	3.6429872495
UniRef90_A6L731|g__Bacteroides.s__Bacteroides_vulgatus	2.7322404372
UniRef90_A6L0D6	6.3694267516
UniRef90_A6L0D6|g__Bacteroides.s__Bacteroides_vulgatus	5.6617126681
UniRef90_A6L0D6|g__Bacteroides.s__Bacteroides_dorei	0.7077140835
UniRef90_R7P3E1	6.3568552130
UniRef90_R7P3E1|g__Bacteroides.s__Bacteroides_dorei	3.1897926635
UniRef90_R7P3E1|g__Bacteroides.s__Bacteroides_vulgatus	3.1670625495
UniRef90_A6L7E8	6.3541216573
UniRef90_A6L7E8|g__Bacteroides.s__Bacteroides_dorei	4.4457247107
UniRef90_A6L7E8|g__Bacteroides.s__Bacteroides_vulgatus	1.9083969466
UniRef90_C3QTI7	6.3492063492
UniRef90_C3QTI7|g__Bacteroides.s__Bacteroides_dorei	6.3492063492
UniRef90_F7LXA0	6.3492063492
UniRef90_F7LXA0|g__Bacteroides.s__Bacteroides_dorei	6.3492063492
UniRef90_I9IJP9	6.3492063492
UniRef90_I9IJP9|g__Bacteroides.s__Bacteroides_vulgatus	6.3492063492
UniRef90_R6HH04	6.3492063492
UniRef90_R6HH04|g__Bacteroides.s__Bacteroides_vulgatus	6.3492063492
UniRef90_R7P2E9	6.3492063492
UniRef90_R7P2E9|g__Bacteroides.s__Bacteroides_dorei	6.3492063492
UniRef90_I8WEH1	6.3424947146
UniRef90_I8WEH1|g__Bacteroides.s__Bacteroides_dorei	4.2283298097
UniRef90_I8WEH1|g__Bacteroides.s__Bacteroides_vulgatus	2.1141649049
UniRef90_A6L309	6.3419731228
UniRef90_A6L309|g__Bacteroides.s__Bacteroides_dorei	5.0697084918
UniRef90_A6L309|g__Bacteroides.s__Bacteroides_vulgatus	1.2722646310
UniRef90_A6KWJ7	6.3291139241
UniRef90_A6KWJ7|g__Bacteroides.s__Bacteroides_vulgatus	6.3291139241
UniRef90_A6L403	6.3291139241
UniRef90_A6L403|g__Bacteroides.s__Bacteroides_vulgatus	4.2194092827
UniRef90_A6L403|g__Bacteroides.s__Bacteroides_dorei	2.1097046414
UniRef90_R7P393	6.3291139241
UniRef90_R7P393|g__Bacteroides.s__Bacteroides_vulgatus	6.3291139241
UniRef90_R5LY84	6.3091482650
UniRef90_R5LY84|g__Bacteroides.s__Bacteroides_dorei	4.2060988433
UniRef90_R5LY84|g__Bacteroides.s__Bacteroides_vulgatus	2.1030494217
UniRef90_A6L3U5	6.3076176613
UniRef90_A6L3U5|g__Bacteroides.s__Bacteroides_dorei	4.8520135856
UniRef90_A6L3U5|g__Bacteroides.s__Bacteroides_vulgatus	1.4556040757
UniRef90_A6L9Y6	6.2893081761
UniRef90_A6L9Y6|g__Bacteroides.s__Bacteroides_dorei	6.2893081761
UniRef90_I9H725	6.2893081761
UniRef90_I9H725|g__Bacteroides.s__Bacteroides_dorei	6.2893081761
UniRef90_I9QK08	6.2893081761
UniRef90_I9QK08|g__Bacteroides.s__Bacteroides_dorei	6.2893081761
UniRef90_R6HKS7	6.2893081761
UniRef90_R6HKS7|g__Bacteroides.s__Bacteroides_dorei	6.2893081761
UniRef90_R7NZ64	6.2893081761
UniRef90_R7NZ64|g__Bacteroides.s__Bacteroides_dorei	6.2893081761
UniRef90_A6L5D8	6.2876830319
UniRef90_A6L5D8|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_A6L5D8|g__Bacteroides.s__Bacteroides_vulgatus	2.5839793282
UniRef90_A6L3X3	6.2714972836
UniRef90_A6L3X3|g__Bacteroides.s__Bacteroides_dorei	4.2105263158
UniRef90_A6L3X3|g__Bacteroides.s__Bacteroides_vulgatus	2.0609709679
UniRef90_R9H0E8	6.2704063499
UniRef90_R9H0E8|g__Bacteroides.s__Bacteroides_dorei	3.7278657968
UniRef90_R9H0E8|g__Bacteroides.s__Bacteroides_vulgatus	2.5425405531
UniRef90_R9IAI3	6.2695924765
UniRef90_R9IAI3|g__Bacteroides.s__Bacteroides_vulgatus	4.1797283177
UniRef90_R9IAI3|g__Bacteroides.s__Bacteroides_dorei	2.0898641588
UniRef90_R6HHQ2	6.2656641604
UniRef90_R6HHQ2|g__Bacteroides.s__Bacteroides_dorei	3.7593984962
UniRef90_R6HHQ2|g__Bacteroides.s__Bacteroides_vulgatus	2.5062656642
UniRef90_A6L3E5	6.2650752451
UniRef90_A6L3E5|g__Bacteroides.s__Bacteroides_vulgatus	4.1283231084
UniRef90_A6L3E5|g__Bacteroides.s__Bacteroides_dorei	2.1367521368
UniRef90_A6L3D5	6.2597809077
UniRef90_A6L3D5|g__Bacteroides.s__Bacteroides_dorei	3.1298904538
UniRef90_A6L3D5|g__Bacteroides.s__Bacteroides_vulgatus	3.1298904538
UniRef90_Q64SG6	6.2597809077
UniRef90_Q64SG6|g__Bacteroides.s__Bacteroides_dorei	6.2597809077
UniRef90_R7P3X5	6.2597809077
UniRef90_R7P3X5|g__Bacteroides.s__Bacteroides_dorei	6.2597809077
UniRef90_D4IMY3	6.2555853441
UniRef90_D4IMY3|g__Bacteroides.s__Bacteroides_dorei	6.2555853441
UniRef90_A6L076	6.2439961575
UniRef90_A6L076|g__Bacteroides.s__Bacteroides_vulgatus	4.8030739673
UniRef90_A6L076|g__Bacteroides.s__Bacteroides_dorei	1.4409221902
UniRef90_A6KZ93	6.2421972534
UniRef90_A6KZ93|g__Bacteroides.s__Bacteroides_dorei	6.2421972534
UniRef90_R6IHF5	6.2305295950
UniRef90_R6IHF5|g__Bacteroides.s__Bacteroides_dorei	6.2305295950
UniRef90_R9HMA4	6.2305295950
UniRef90_R9HMA4|g__Bacteroides.s__Bacteroides_vulgatus	6.2305295950
UniRef90_I9G3Q3	6.2222222222
UniRef90_I9G3Q3|g__Bacteroides.s__Bacteroides_dorei	6.2222222222
UniRef90_A6L2L9	6.2111801242
UniRef90_A6L2L9|g__Bacteroides.s__Bacteroides_dorei	4.1407867495
UniRef90_A6L2L9|g__Bacteroides.s__Bacteroides_vulgatus	2.0703933747
UniRef90_R6HJF8	6.2111801242
UniRef90_R6HJF8|g__Bacteroides.s__Bacteroides_dorei	6.2111801242
UniRef90_R7NXS3	6.2111801242
UniRef90_R7NXS3|g__Bacteroides.s__Bacteroides_vulgatus	6.2111801242
UniRef90_R7P405	6.2111801242
UniRef90_R7P405|g__Bacteroides.s__Bacteroides_vulgatus	6.2111801242
UniRef90_R6IFH9	6.2073246431
UniRef90_R6IFH9|g__Bacteroides.s__Bacteroides_dorei	6.2073246431
UniRef90_A6KZK9	6.2015503876
UniRef90_A6KZK9|g__Bacteroides.s__Bacteroides_dorei	3.1007751938
UniRef90_A6KZK9|g__Bacteroides.s__Bacteroides_vulgatus	3.1007751938
UniRef90_R6HP45	6.1986191847
UniRef90_R6HP45|g__Bacteroides.s__Bacteroides_dorei	3.5460992908
UniRef90_R6HP45|g__Bacteroides.s__Bacteroides_vulgatus	2.6525198939
UniRef90_R6HVW0	6.1919504644
UniRef90_R6HVW0|g__Bacteroides.s__Bacteroides_vulgatus	4.1279669763
UniRef90_R6HVW0|g__Bacteroides.s__Bacteroides_dorei	2.0639834881
UniRef90_R7NWK6	6.1871616396
UniRef90_R7NWK6|g__Bacteroides.s__Bacteroides_dorei	4.6403712297
UniRef90_R7NWK6|g__Bacteroides.s__Bacteroides_vulgatus	1.5467904099
UniRef90_R7P5P6	6.1832490163
UniRef90_R7P5P6|g__Bacteroides.s__Bacteroides_dorei	6.1832490163
UniRef90_A6KX83	6.1776782381
UniRef90_A6KX83|g__Bacteroides.s__Bacteroides_vulgatus	6.1776782381
UniRef90_A6KY32	6.1728395062
UniRef90_A6KY32|g__Bacteroides.s__Bacteroides_dorei	4.1152263374
UniRef90_A6KY32|g__Bacteroides.s__Bacteroides_vulgatus	2.0576131687
UniRef90_A6L7R6	6.1728395062
UniRef90_A6L7R6|g__Bacteroides.s__Bacteroides_vulgatus	6.1728395062
UniRef90_B3CD12	6.1728395062
UniRef90_B3CD12|g__Bacteroides.s__Bacteroides_vulgatus	6.1728395062
UniRef90_C6Z5M6	6.1728395062
UniRef90_C6Z5M6|g__Bacteroides.s__Bacteroides_vulgatus	6.1728395062
UniRef90_E1WRZ1	6.1728395062
UniRef90_E1WRZ1|g__Bacteroides.s__Bacteroides_dorei	6.1728395062
UniRef90_E5X0E9	6.1728395062
UniRef90_E5X0E9|g__Bacteroides.s__Bacteroides_dorei	6.1728395062
UniRef90_F0R4U7	6.1728395062
UniRef90_F0R4U7|g__Bacteroides.s__Bacteroides_vulgatus	6.1728395062
UniRef90_I8UUS4	6.1728395062
UniRef90_I8UUS4|g__Bacteroides.s__Bacteroides_dorei	6.1728395062
UniRef90_I8WDQ5	6.1728395062
UniRef90_I8WDQ5|g__Bacteroides.s__Bacteroides_dorei	6.1728395062
UniRef90_R6HTV5	6.1728395062
UniRef90_R6HTV5|g__Bacteroides.s__Bacteroides_dorei	6.1728395062
UniRef90_R9HC83	6.1728395062
UniRef90_R9HC83|g__Bacteroides.s__Bacteroides_vulgatus	6.1728395062
UniRef90_R7NZA3	6.1443932412
UniRef90_R7NZA3|g__Bacteroides.s__Bacteroides_dorei	3.0721966206
UniRef90_R7NZA3|g__Bacteroides.s__Bacteroides_vulgatus	3.0721966206
UniRef90_A6KXM9	6.1349693252
UniRef90_A6KXM9|g__Bacteroides.s__Bacteroides_vulgatus	6.1349693252
UniRef90_A6L3D0	6.1349693252
UniRef90_A6L3D0|g__Bacteroides.s__Bacteroides_vulgatus	6.1349693252
UniRef90_R6HTF7	6.1349693252
UniRef90_R6HTF7|g__Bacteroides.s__Bacteroides_vulgatus	4.0899795501
UniRef90_R6HTF7|g__Bacteroides.s__Bacteroides_dorei	2.0449897751
UniRef90_R6I1F5	6.1349693252
UniRef90_R6I1F5|g__Bacteroides.s__Bacteroides_vulgatus	4.0899795501
UniRef90_R6I1F5|g__Bacteroides.s__Bacteroides_dorei	2.0449897751
UniRef90_R7NUV4	6.1349693252
UniRef90_R7NUV4|g__Bacteroides.s__Bacteroides_vulgatus	6.1349693252
UniRef90_R9HBM2	6.1349693252
UniRef90_R9HBM2|g__Bacteroides.s__Bacteroides_vulgatus	6.1349693252
UniRef90_R6HWS8	6.1315496098
UniRef90_R6HWS8|g__Bacteroides.s__Bacteroides_vulgatus	3.9018952062
UniRef90_R6HWS8|g__Bacteroides.s__Bacteroides_dorei	2.2296544036
UniRef90_A6KZ92	6.1162079511
UniRef90_A6KZ92|g__Bacteroides.s__Bacteroides_dorei	3.0581039755
UniRef90_A6KZ92|g__Bacteroides.s__Bacteroides_vulgatus	3.0581039755
UniRef90_R7P2E0	6.1162079511
UniRef90_R7P2E0|g__Bacteroides.s__Bacteroides_dorei	3.0581039755
UniRef90_R7P2E0|g__Bacteroides.s__Bacteroides_vulgatus	3.0581039755
UniRef90_A6KX34	6.0980116786
UniRef90_A6KX34|g__Bacteroides.s__Bacteroides_dorei	6.0980116786
UniRef90_A6L587	6.0975609756
UniRef90_A6L587|g__Bacteroides.s__Bacteroides_vulgatus	4.0650406504
UniRef90_A6L587|g__Bacteroides.s__Bacteroides_dorei	2.0325203252
UniRef90_A6L3B2	6.0882800609
UniRef90_A6L3B2|g__Bacteroides.s__Bacteroides_dorei	3.0441400304
UniRef90_A6L3B2|g__Bacteroides.s__Bacteroides_vulgatus	3.0441400304
UniRef90_R7P2N7	6.0882800609
UniRef90_R7P2N7|g__Bacteroides.s__Bacteroides_dorei	6.0882800609
UniRef90_A6KZZ0	6.0790273556
UniRef90_A6KZZ0|g__Bacteroides.s__Bacteroides_dorei	5.0658561297
UniRef90_A6KZZ0|g__Bacteroides.s__Bacteroides_vulgatus	1.0131712259
UniRef90_A6L6X5	6.0790273556
UniRef90_A6L6X5|g__Bacteroides.s__Bacteroides_dorei	3.0395136778
UniRef90_A6L6X5|g__Bacteroides.s__Bacteroides_vulgatus	3.0395136778
UniRef90_A6L7U2	6.0790273556
UniRef90_A6L7U2|g__Bacteroides.s__Bacteroides_vulgatus	5.0658561297
UniRef90_A6L7U2|g__Bacteroides.s__Bacteroides_dorei	1.0131712259
UniRef90_R7NZX2	6.0744115414
UniRef90_R7NZX2|g__Bacteroides.s__Bacteroides_dorei	4.5558086560
UniRef90_R7NZX2|g__Bacteroides.s__Bacteroides_vulgatus	1.5186028853
UniRef90_R6HUT0	6.0706401766
UniRef90_R6HUT0|g__Bacteroides.s__Bacteroides_dorei	4.9668874172
UniRef90_R6HUT0|g__Bacteroides.s__Bacteroides_vulgatus	1.1037527594
UniRef90_A6L3T4	6.0664112388
UniRef90_A6L3T4|g__Bacteroides.s__Bacteroides_dorei	3.5121328225
UniRef90_A6L3T4|g__Bacteroides.s__Bacteroides_vulgatus	2.5542784163
UniRef90_A6L4N0	6.0606060606
UniRef90_A6L4N0|g__Bacteroides.s__Bacteroides_vulgatus	6.0606060606
UniRef90_R9H4F6	6.0606060606
UniRef90_R9H4F6|g__Bacteroides.s__Bacteroides_vulgatus	6.0606060606
UniRef90_A6KWK7	6.0606060606
UniRef90_A6KWK7|g__Bacteroides.s__Bacteroides_vulgatus	6.0606060606
UniRef90_A6L543	6.0606060606
UniRef90_A6L543|g__Bacteroides.s__Bacteroides_dorei	3.6363636364
UniRef90_A6L543|g__Bacteroides.s__Bacteroides_vulgatus	2.4242424242
UniRef90_A6L5J0	6.0606060606
UniRef90_A6L5J0|g__Bacteroides.s__Bacteroides_dorei	3.0303030303
UniRef90_A6L5J0|g__Bacteroides.s__Bacteroides_vulgatus	3.0303030303
UniRef90_C6ZB21	6.0606060606
UniRef90_C6ZB21|g__Bacteroides.s__Bacteroides_dorei	6.0606060606
UniRef90_I9FS75	6.0606060606
UniRef90_I9FS75|g__Bacteroides.s__Bacteroides_dorei	6.0606060606
UniRef90_R7NUH5	6.0606060606
UniRef90_R7NUH5|g__Bacteroides.s__Bacteroides_dorei	3.4632034632
UniRef90_R7NUH5|g__Bacteroides.s__Bacteroides_vulgatus	2.5974025974
UniRef90_R9HN23	6.0606060606
UniRef90_R9HN23|g__Bacteroides.s__Bacteroides_vulgatus	6.0606060606
UniRef90_A6KZ32	6.0562015504
UniRef90_A6KZ32|g__Bacteroides.s__Bacteroides_dorei	3.6337209302
UniRef90_A6KZ32|g__Bacteroides.s__Bacteroides_vulgatus	2.4224806202
UniRef90_R7NYD6	6.0468631897
UniRef90_R7NYD6|g__Bacteroides.s__Bacteroides_dorei	3.0234315949
UniRef90_R7NYD6|g__Bacteroides.s__Bacteroides_vulgatus	3.0234315949
UniRef90_R9HQV7	6.0468631897
UniRef90_R9HQV7|g__Bacteroides.s__Bacteroides_vulgatus	6.0468631897
UniRef90_R7P0N5	6.0422960725
UniRef90_R7P0N5|g__Bacteroides.s__Bacteroides_dorei	4.0281973817
UniRef90_R7P0N5|g__Bacteroides.s__Bacteroides_vulgatus	2.0140986908
UniRef90_R6HU97	6.0386473430
UniRef90_R6HU97|g__Bacteroides.s__Bacteroides_dorei	6.0386473430
UniRef90_R7NWG3	6.0374272382
UniRef90_R7NWG3|g__Bacteroides.s__Bacteroides_vulgatus	6.0374272382
UniRef90_A6KY02	6.0364364458
UniRef90_A6KY02|g__Bacteroides.s__Bacteroides_dorei	3.2012805122
UniRef90_A6KY02|g__Bacteroides.s__Bacteroides_vulgatus	2.8351559336
UniRef90_A6L1K6	6.0331825038
UniRef90_A6L1K6|g__Bacteroides.s__Bacteroides_dorei	4.5248868778
UniRef90_A6L1K6|g__Bacteroides.s__Bacteroides_vulgatus	1.5082956259
UniRef90_R6HXC5	6.0240963855
UniRef90_R6HXC5|g__Bacteroides.s__Bacteroides_dorei	6.0240963855
UniRef90_A6L1V9	6.0240963855
UniRef90_A6L1V9|g__Bacteroides.s__Bacteroides_vulgatus	4.0160642570
UniRef90_A6L1V9|g__Bacteroides.s__Bacteroides_dorei	2.0080321285
UniRef90_I9R852	6.0060060060
UniRef90_I9R852|g__Bacteroides.s__Bacteroides_dorei	6.0060060060
UniRef90_R6HXL2	6.0060060060
UniRef90_R6HXL2|g__Bacteroides.s__Bacteroides_dorei	6.0060060060
UniRef90_R6HH17	5.9952038369
UniRef90_R6HH17|g__Bacteroides.s__Bacteroides_dorei	4.7961630695
UniRef90_R6HH17|g__Bacteroides.s__Bacteroides_vulgatus	1.1990407674
UniRef90_R7NX76	5.9883252818
UniRef90_R7NX76|g__Bacteroides.s__Bacteroides_dorei	4.8309178744
UniRef90_R7NX76|g__Bacteroides.s__Bacteroides_vulgatus	1.1574074074
UniRef90_A6L3J1	5.9880239521
UniRef90_A6L3J1|g__Bacteroides.s__Bacteroides_dorei	5.9880239521
UniRef90_A6KWZ9	5.9790732436
UniRef90_A6KWZ9|g__Bacteroides.s__Bacteroides_dorei	2.9895366218
UniRef90_A6KWZ9|g__Bacteroides.s__Bacteroides_vulgatus	2.9895366218
UniRef90_A6L5B8	5.9790732436
UniRef90_A6L5B8|g__Bacteroides.s__Bacteroides_dorei	5.9790732436
UniRef90_I9FG33	5.9701492537
UniRef90_I9FG33|g__Bacteroides.s__Bacteroides_dorei	5.9701492537
UniRef90_A6KXG6	5.9523809524
UniRef90_A6KXG6|g__Bacteroides.s__Bacteroides_dorei	5.9523809524
UniRef90_A6L4J3	5.9523809524
UniRef90_A6L4J3|g__Bacteroides.s__Bacteroides_dorei	3.9682539683
UniRef90_A6L4J3|g__Bacteroides.s__Bacteroides_vulgatus	1.9841269841
UniRef90_A6L4R1	5.9523809524
UniRef90_A6L4R1|g__Bacteroides.s__Bacteroides_dorei	5.9523809524
UniRef90_D4V8Y2	5.9523809524
UniRef90_D4V8Y2|g__Bacteroides.s__Bacteroides_vulgatus	5.9523809524
UniRef90_R7P079	5.9523809524
UniRef90_R7P079|g__Bacteroides.s__Bacteroides_dorei	3.9682539683
UniRef90_R7P079|g__Bacteroides.s__Bacteroides_vulgatus	1.9841269841
UniRef90_A6L1J2	5.9523809524
UniRef90_A6L1J2|g__Bacteroides.s__Bacteroides_vulgatus	5.9523809524
UniRef90_I8W3H7	5.9523809524
UniRef90_I8W3H7|g__Bacteroides.s__Bacteroides_dorei	5.9523809524
UniRef90_R9HJU6	5.9523809524
UniRef90_R9HJU6|g__Bacteroides.s__Bacteroides_vulgatus	5.9523809524
UniRef90_R7P3T3	5.9480702994
UniRef90_R7P3T3|g__Bacteroides.s__Bacteroides_vulgatus	3.4825870647
UniRef90_R7P3T3|g__Bacteroides.s__Bacteroides_dorei	2.4654832347
UniRef90_I9QZD4	5.9391239792
UniRef90_I9QZD4|g__Bacteroides.s__Bacteroides_dorei	5.9391239792
UniRef90_A6L6B2	5.9372349449
UniRef90_A6L6B2|g__Bacteroides.s__Bacteroides_dorei	5.0890585242
UniRef90_A6L6B2|g__Bacteroides.s__Bacteroides_vulgatus	0.8481764207
UniRef90_R6HUY2	5.9364796676
UniRef90_R6HUY2|g__Bacteroides.s__Bacteroides_vulgatus	3.2650638172
UniRef90_R6HUY2|g__Bacteroides.s__Bacteroides_dorei	2.6714158504
UniRef90_A6L2S2	5.9349934045
UniRef90_A6L2S2|g__Bacteroides.s__Bacteroides_dorei	3.0120481928
UniRef90_A6L2S2|g__Bacteroides.s__Bacteroides_vulgatus	2.9229452118
UniRef90_A6L013	5.9259259259
UniRef90_A6L013|g__Bacteroides.s__Bacteroides_dorei	2.9629629630
UniRef90_A6L013|g__Bacteroides.s__Bacteroides_vulgatus	2.9629629630
UniRef90_I8W1Y2	5.9259259259
UniRef90_I8W1Y2|g__Bacteroides.s__Bacteroides_dorei	5.9259259259
UniRef90_R6HNZ0	5.9259259259
UniRef90_R6HNZ0|g__Bacteroides.s__Bacteroides_dorei	2.9629629630
UniRef90_R6HNZ0|g__Bacteroides.s__Bacteroides_vulgatus	2.9629629630
UniRef90_R9H4V4	5.9259259259
UniRef90_R9H4V4|g__Bacteroides.s__Bacteroides_vulgatus	5.9259259259
UniRef90_R6E6X0	5.9200466132
UniRef90_R6E6X0|g__Bacteroides.s__Bacteroides_vulgatus	5.9200466132
UniRef90_R6HG49	5.8997050147
UniRef90_R6HG49|g__Bacteroides.s__Bacteroides_vulgatus	5.8997050147
UniRef90_R6HWV2	5.8997050147
UniRef90_R6HWV2|g__Bacteroides.s__Bacteroides_dorei	5.8997050147
UniRef90_R6IGM3	5.8823529412
UniRef90_R6IGM3|g__Bacteroides.s__Bacteroides_dorei	3.9215686275
UniRef90_R6IGM3|g__Bacteroides.s__Bacteroides_vulgatus	1.9607843137
UniRef90_R7NZW9	5.8737151248
UniRef90_R7NZW9|g__Bacteroides.s__Bacteroides_dorei	4.4052863436
UniRef90_R7NZW9|g__Bacteroides.s__Bacteroides_vulgatus	1.4684287812
UniRef90_R6HNH7	5.8619571454
UniRef90_R6HNH7|g__Bacteroides.s__Bacteroides_dorei	5.8619571454
UniRef90_R9HVX4	5.8585858586
UniRef90_R9HVX4|g__Bacteroides.s__Bacteroides_vulgatus	5.8585858586
UniRef90_A6L2T1	5.8479532164
UniRef90_A6L2T1|g__Bacteroides.s__Bacteroides_vulgatus	5.8479532164
UniRef90_A6L7U3	5.8479532164
UniRef90_A6L7U3|g__Bacteroides.s__Bacteroides_dorei	5.8479532164
UniRef90_D6D3M7	5.8479532164
UniRef90_D6D3M7|g__Bacteroides.s__Bacteroides_dorei	5.8479532164
UniRef90_I8ZF88	5.8479532164
UniRef90_I8ZF88|g__Bacteroides.s__Bacteroides_vulgatus	5.8479532164
UniRef90_I9PZL9	5.8479532164
UniRef90_I9PZL9|g__Bacteroides.s__Bacteroides_dorei	5.8479532164
UniRef90_R6HZK4	5.8479532164
UniRef90_R6HZK4|g__Bacteroides.s__Bacteroides_dorei	2.9239766082
UniRef90_R6HZK4|g__Bacteroides.s__Bacteroides_vulgatus	2.9239766082
UniRef90_R9H4G4	5.8479532164
UniRef90_R9H4G4|g__Bacteroides.s__Bacteroides_vulgatus	5.8479532164
UniRef90_R9HCH8	5.8479532164
UniRef90_R9HCH8|g__Bacteroides.s__Bacteroides_vulgatus	5.8479532164
UniRef90_R9HY20	5.8479532164
UniRef90_R9HY20|g__Bacteroides.s__Bacteroides_vulgatus	5.8479532164
UniRef90_R6HHT1	5.8365758755
UniRef90_R6HHT1|g__Bacteroides.s__Bacteroides_vulgatus	4.5395590143
UniRef90_R6HHT1|g__Bacteroides.s__Bacteroides_dorei	1.2970168612
UniRef90_I8WRN5	5.8333333333
UniRef90_I8WRN5|g__Bacteroides.s__Bacteroides_dorei	5.8333333333
UniRef90_A6KYC8	5.8252700666
UniRef90_A6KYC8|g__Bacteroides.s__Bacteroides_dorei	4.8590864917
UniRef90_A6KYC8|g__Bacteroides.s__Bacteroides_vulgatus	0.9661835749
UniRef90_R7NUN4	5.8173356603
UniRef90_R7NUN4|g__Bacteroides.s__Bacteroides_vulgatus	4.0721349622
UniRef90_R7NUN4|g__Bacteroides.s__Bacteroides_dorei	1.7452006981
UniRef90_A6KWE2	5.8139534884
UniRef90_A6KWE2|g__Bacteroides.s__Bacteroides_dorei	5.8139534884
UniRef90_A6KWY0	5.8139534884
UniRef90_A6KWY0|g__Bacteroides.s__Bacteroides_dorei	3.8759689922
UniRef90_A6KWY0|g__Bacteroides.s__Bacteroides_vulgatus	1.9379844961
UniRef90_A6L1V3	5.8139534884
UniRef90_A6L1V3|g__Bacteroides.s__Bacteroides_dorei	3.8759689922
UniRef90_A6L1V3|g__Bacteroides.s__Bacteroides_vulgatus	1.9379844961
UniRef90_I8WKK5	5.8139534884
UniRef90_I8WKK5|g__Bacteroides.s__Bacteroides_dorei	5.8139534884
UniRef90_R7P3R0	5.8139534884
UniRef90_R7P3R0|g__Bacteroides.s__Bacteroides_dorei	5.8139534884
UniRef90_R9HKT0	5.8139534884
UniRef90_R9HKT0|g__Bacteroides.s__Bacteroides_vulgatus	5.8139534884
UniRef90_R6HLH6	5.7998423956
UniRef90_R6HLH6|g__Bacteroides.s__Bacteroides_vulgatus	2.9629629630
UniRef90_R6HLH6|g__Bacteroides.s__Bacteroides_dorei	2.8368794326
UniRef90_A6L337	5.7975398266
UniRef90_A6L337|g__Bacteroides.s__Bacteroides_vulgatus	5.7975398266
UniRef90_I8WIY4	5.7971014493
UniRef90_I8WIY4|g__Bacteroides.s__Bacteroides_dorei	2.8985507246
UniRef90_I8WIY4|g__Bacteroides.s__Bacteroides_vulgatus	2.8985507246
UniRef90_R6HZK7	5.7971014493
UniRef90_R6HZK7|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_R6HZK7|g__Bacteroides.s__Bacteroides_dorei	2.1739130435
UniRef90_A6L7U1	5.7915057915
UniRef90_A6L7U1|g__Bacteroides.s__Bacteroides_vulgatus	3.2175032175
UniRef90_A6L7U1|g__Bacteroides.s__Bacteroides_dorei	2.5740025740
UniRef90_D4VC42	5.7899090157
UniRef90_D4VC42|g__Bacteroides.s__Bacteroides_dorei	3.3085194376
UniRef90_D4VC42|g__Bacteroides.s__Bacteroides_vulgatus	2.4813895782
UniRef90_E5UNN5	5.7870370370
UniRef90_E5UNN5|g__Bacteroides.s__Bacteroides_dorei	5.7870370370
UniRef90_A6L5H7	5.7720057720
UniRef90_A6L5H7|g__Bacteroides.s__Bacteroides_dorei	5.7720057720
UniRef90_R7NYX5	5.7636887608
UniRef90_R7NYX5|g__Bacteroides.s__Bacteroides_vulgatus	5.7636887608
UniRef90_R6S216	5.7551626614
UniRef90_R6S216|g__Bacteroides.s__Bacteroides_dorei	5.7551626614
UniRef90_C3R9Y1	5.7547587428
UniRef90_C3R9Y1|g__Bacteroides.s__Bacteroides_dorei	5.7547587428
UniRef90_A6LAD4	5.7503506311
UniRef90_A6LAD4|g__Bacteroides.s__Bacteroides_vulgatus	2.8829671186
UniRef90_A6LAD4|g__Bacteroides.s__Bacteroides_dorei	2.8673835125
UniRef90_A6KZK1	5.7471264368
UniRef90_A6KZK1|g__Bacteroides.s__Bacteroides_vulgatus	5.7471264368
UniRef90_A6L3H0	5.7471264368
UniRef90_A6L3H0|g__Bacteroides.s__Bacteroides_dorei	2.8735632184
UniRef90_A6L3H0|g__Bacteroides.s__Bacteroides_vulgatus	2.8735632184
UniRef90_C3RBC6	5.7471264368
UniRef90_C3RBC6|g__Bacteroides.s__Bacteroides_dorei	2.8735632184
UniRef90_C3RBC6|g__Bacteroides.s__Bacteroides_vulgatus	2.8735632184
UniRef90_E2N7L9	5.7471264368
UniRef90_E2N7L9|g__Bacteroides.s__Bacteroides_dorei	5.7471264368
UniRef90_E5X0D4	5.7471264368
UniRef90_E5X0D4|g__Bacteroides.s__Bacteroides_dorei	5.7471264368
UniRef90_I8VT13	5.7471264368
UniRef90_I8VT13|g__Bacteroides.s__Bacteroides_dorei	5.7471264368
UniRef90_I8WZV0	5.7471264368
UniRef90_I8WZV0|g__Bacteroides.s__Bacteroides_dorei	5.7471264368
UniRef90_Q64SG2	5.7471264368
UniRef90_Q64SG2|g__Bacteroides.s__Bacteroides_dorei	5.7471264368
UniRef90_R6HTT4	5.7471264368
UniRef90_R6HTT4|g__Bacteroides.s__Bacteroides_dorei	5.7471264368
UniRef90_R9HCN7	5.7471264368
