#FASTA	SRS056210.fasta	SRS011132.fasta	SRS019597.fasta	SRS015996.fasta	SRS016033.fasta
#Niche	X	X	X	Y	Y
#Genes	SRS056210	SRS011132	SRS019597	SRS015996	SRS016033
SRS015996.17606|UniRef90_unknown	0.0	0.0	0.0	0.243902439024	0.0
SRS015996.16320|UniRef90_unknown	0.0	0.0	0.0	0.448430493274	0.0
SRS015996.5812|UniRef90_unknown	0.0	0.0	0.0	0.471032745592	0.0
SRS015996.16856|UniRef90_unknown	0.0	0.0	0.0	0.331983805668	0.0
SRS015996.738|UniRef90_unknown	0.0	0.0	0.0	0.543417366947	0.0
SRS015996.1353|UniRef90_unknown	0.0	0.0	0.0	0.515437392796	0.0
SRS015996.409|UniRef90_unknown	0.0	0.0	0.0	0.163414634146	0.0
SRS015996.15803|UniRef90_unknown	0.0	0.0	0.0	0.116788321168	0.0
SRS015996.348|UniRef90_unknown	0.0	0.0	0.0	0.191044776119	0.0
SRS015996.5778|UniRef90_unknown	0.0	0.0	0.0	0.496893055707	0.0
SRS015996.17649|UniRef90_unknown	0.0	0.0	0.0	0.213425129088	0.0
SRS015996.4164|UniRef90_unknown	0.0	0.0	0.0	0.0844793713163	0.0
SRS015996.12395|UniRef90_unknown	0.0	0.0	0.0	0.181132075472	0.0
SRS015996.10884|UniRef90_unknown	0.0	0.0	0.0	0.0844444444444	0.0
SRS015996.3304|UniRef90_unknown	0.0	0.0	0.0	0.188405797101	0.0
SRS015996.10825|UniRef90_unknown	0.0	0.0	0.0	0.241071428571	0.0
SRS015996.18781|UniRef90_unknown	0.0	0.0	0.0	0.203473945409	0.0
SRS015996.8586|UniRef90_unknown	0.0	0.0	0.0	0.365384615385	0.0
SRS015996.5177|UniRef90_unknown	0.0	0.0	0.0	0.184931506849	0.0
SRS015996.5024|UniRef90_unknown	0.0	0.0	0.0	0.15625	0.0
SRS015996.16434|UniRef90_unknown	0.0	0.0	0.0	0.349450549451	0.0
SRS015996.3283|UniRef90_unknown	0.0	0.0	0.0	0.112962962963	0.0
SRS015996.5378|UniRef90_unknown	0.0	0.0	0.0	0.595238095238	0.0
SRS015996.5580|UniRef90_unknown	0.0	0.0	0.0	0.306451612903	0.0
SRS015996.6391|UniRef90_unknown	0.0	0.0	0.0	0.497844827586	0.0
SRS015996.15449|UniRef90_unknown	0.0	0.0	0.0	0.223650385604	0.0
SRS015996.10247|UniRef90_unknown	0.0	0.0	0.0	0.194312796209	0.0
SRS015996.5478|UniRef90_unknown	0.0	0.0	0.0	0.198547215496	0.0
SRS015996.1397|UniRef90_unknown	0.0	0.0	0.0	0.142355008787	0.0
SRS015996.16490|UniRef90_unknown	0.0	0.0	0.0	0.132608695652	0.0
SRS015996.11132|UniRef90_unknown	0.0	0.0	0.0	0.181818181818	0.0
SRS015996.12469|UniRef90_unknown	0.0	0.0	0.0	0.10861423221	0.0
SRS015996.9397|UniRef90_unknown	0.0	0.0	0.0	0.247389033943	0.0
SRS015996.17279|UniRef90_unknown	0.0	0.0	0.0	0.510242085661	0.0
SRS015996.14731|UniRef90_unknown	0.0	0.0	0.0	0.259259259259	0.0
SRS015996.13615|UniRef90_unknown	0.0	0.0	0.0	0.201320132013	0.0
SRS015996.6203|UniRef90_unknown	0.0	0.0	0.0	0.249350649351	0.0
SRS015996.20442|UniRef90_unknown	0.0	0.0	0.0	0.259824318077	0.0
SRS015996.20413|UniRef90_unknown	0.0	0.0	0.0	0.264042246759	0.0
SRS015996.4268|UniRef90_unknown	0.0	0.0	0.0	0.593513513514	0.0
SRS015996.15990|UniRef90_unknown	0.0	0.0	0.0	0.45390070922	0.0
SRS015996.7191|UniRef90_unknown	0.0	0.0	0.0	0.294117647059	0.0
SRS015996.6738|UniRef90_unknown	0.0	0.0	0.0	0.625737898465	0.0
SRS015996.13949|UniRef90_unknown	0.0	0.0	0.0	0.699367088608	0.0
SRS015996.11098|UniRef90_unknown	0.0	0.0	0.0	0.24347826087	0.0
SRS015996.17386|UniRef90_unknown	0.0	0.0	0.0	0.253187613843	0.0
SRS015996.11608|UniRef90_unknown	0.0	0.0	0.0	0.567901234568	0.0
SRS015996.18684|UniRef90_unknown	0.0	0.0	0.0	0.402313624679	0.0
SRS015996.8056|UniRef90_unknown	0.0	0.0	0.0	0.461126005362	0.0
SRS015996.17226|UniRef90_unknown	0.0	0.0	0.0	0.156015037594	0.0
SRS015996.11741|UniRef90_unknown	0.0	0.0	0.0	0.133603238866	0.0
SRS015996.19934|UniRef90_unknown	0.0	0.0	0.0	0.188148148148	0.0
SRS015996.13946|UniRef90_unknown	0.0	0.0	0.0	0.203174603175	0.0
SRS015996.8603|UniRef90_unknown	0.0	0.0	0.0	0.375	0.0
SRS015996.12856|UniRef90_unknown	0.0	0.0	0.0	0.143884892086	0.0
SRS015996.5421|UniRef90_unknown	0.0	0.0	0.0	0.157766990291	0.0
SRS015996.17752|UniRef90_unknown	0.0	0.0	0.0	0.125208681135	0.0
SRS015996.2332|UniRef90_unknown	0.0	0.0	0.0	0.18544600939	0.0
SRS015996.18235|UniRef90_unknown	0.0	0.0	0.0	0.222058823529	0.0
SRS015996.2127|UniRef90_E4AFU1	0.0	0.0	0.0	0.316945107399	0.0
SRS015996.8063|UniRef90_unknown	0.0	0.0	0.0	0.16567083107	0.0
SRS015996.4060|UniRef90_unknown	0.0	0.0	0.0	0.492537313433	0.0
SRS015996.13565|UniRef90_unknown	0.0	0.0	0.0	0.34219269103	0.0
SRS015996.13426|UniRef90_unknown	0.0	0.0	0.0	0.14527027027	0.0
SRS015996.19386|UniRef90_unknown	0.0	0.0	0.0	0.45183714002	0.0
SRS015996.980|UniRef90_unknown	0.0	0.0	0.0	0.605166051661	0.0
SRS015996.15634|UniRef90_unknown	0.0	0.0	0.0	0.13	0.0
SRS015996.19601|UniRef90_unknown	0.0	0.0	0.0	0.343525179856	0.0
SRS015996.19867|UniRef90_unknown	0.0	0.0	0.0	0.329968944099	0.0
SRS015996.3050|UniRef90_unknown	0.0	0.0	0.0	0.199421965318	0.0
SRS015996.1479|UniRef90_unknown	0.0	0.0	0.0	0.463768115942	0.0
SRS015996.18465|UniRef90_unknown	0.0	0.0	0.0	0.12242090784	0.0
SRS015996.3682|UniRef90_unknown	0.0	0.0	0.0	0.105	0.0
SRS015996.2938|UniRef90_unknown	0.0	0.0	0.0	0.755020080321	0.0
SRS015996.15021|UniRef90_unknown	0.0	0.0	0.0	0.212534059946	0.0
SRS015996.8555|UniRef90_C0WIX5	0.0	0.0	0.0	0.398206948076	0.0
SRS015996.13238|UniRef90_unknown	0.0	0.0	0.0	0.234482758621	0.0
SRS015996.4185|UniRef90_unknown	0.0	0.0	0.0	0.177927927928	0.0
SRS015996.18598|UniRef90_unknown	0.0	0.0	0.0	0.274406332454	0.0
SRS015996.1584|UniRef90_unknown	0.0	0.0	0.0	0.640378548896	0.0
SRS015996.2010|UniRef90_unknown	0.0	0.0	0.0	0.138775510204	0.0
SRS015996.1759|UniRef90_unknown	0.0	0.0	0.0	0.186776859504	0.0
SRS015996.888|UniRef90_unknown	0.0	0.0	0.0	0.210585585586	0.0
SRS015996.17155|UniRef90_unknown	0.0	0.0	0.0	0.265267175573	0.0
SRS015996.11734|UniRef90_unknown	0.0	0.0	0.0	0.291497975709	0.0
SRS015996.9386|UniRef90_unknown	0.0	0.0	0.0	0.252783235102	0.0
SRS015996.4731|UniRef90_unknown	0.0	0.0	0.0	0.420435510888	0.0
SRS015996.16846|UniRef90_unknown	0.0	0.0	0.0	0.441295546559	0.0
SRS015996.14578|UniRef90_unknown	0.0	0.0	0.0	0.244897959184	0.0
SRS015996.20390|UniRef90_unknown	0.0	0.0	0.0	0.176790123457	0.0
SRS015996.13872|UniRef90_unknown	0.0	0.0	0.0	1.02564102564	0.0
SRS015996.5256|UniRef90_unknown	0.0	0.0	0.0	0.306397306397	0.0
SRS015996.8849|UniRef90_unknown	0.0	0.0	0.0	0.514254385965	0.0
SRS015996.16484|UniRef90_unknown	0.0	0.0	0.0	0.339130434783	0.0
SRS015996.14930|UniRef90_unknown	0.0	0.0	0.0	0.162983425414	0.0
SRS015996.4489|UniRef90_unknown	0.0	0.0	0.0	0.421875	0.0
SRS015996.3904|UniRef90_unknown	0.0	0.0	0.0	0.103174603175	0.0
SRS015996.14613|UniRef90_unknown	0.0	0.0	0.0	0.188405797101	0.0
SRS015996.15625|UniRef90_unknown	0.0	0.0	0.0	0.125	0.0
SRS015996.16522|UniRef90_unknown	0.0	0.0	0.0	0.492440604752	0.0
SRS015996.18087|UniRef90_unknown	0.0	0.0	0.0	0.364760432767	0.0
SRS015996.7403|UniRef90_unknown	0.0	0.0	0.0	0.418226200163	0.0
SRS015996.8606|UniRef90_unknown	0.0	0.0	0.0	0.200696055684	0.0
SRS015996.8795|UniRef90_unknown	0.0	0.0	0.0	0.22480620155	0.0
SRS015996.5566|UniRef90_unknown	0.0	0.0	0.0	0.366666666667	0.0
SRS015996.17156|UniRef90_unknown	0.0	0.0	0.0	0.204198473282	0.0
SRS015996.13181|UniRef90_unknown	0.0	0.0	0.0	0.100694444444	0.0
SRS015996.13959|UniRef90_unknown	0.0	0.0	0.0	0.405063291139	0.0
SRS015996.18678|UniRef90_unknown	0.0	0.0	0.0	0.146529562982	0.0
SRS015996.15728|UniRef90_unknown	0.0	0.0	0.0	0.459459459459	0.0
SRS015996.14146|UniRef90_unknown	0.0	0.0	0.0	0.216049382716	0.0
SRS015996.11997|UniRef90_unknown	0.0	0.0	0.0	0.153543307087	0.0
SRS015996.2331|UniRef90_unknown	0.0	0.0	0.0	0.144827586207	0.0
SRS015996.17098|UniRef90_unknown	0.0	0.0	0.0	0.581081081081	0.0
SRS015996.16849|UniRef90_unknown	0.0	0.0	0.0	0.14979757085	0.0
SRS015996.19378|UniRef90_unknown	0.0	0.0	0.0	0.288270377734	0.0
SRS015996.20609|UniRef90_unknown	0.0	0.0	0.0	0.374837872892	0.0
SRS015996.9428|UniRef90_unknown	0.0	0.0	0.0	1.0351758794	0.0
SRS015996.1599|UniRef90_unknown	0.0	0.0	0.0	0.179487179487	0.0
SRS015996.16437|UniRef90_unknown	0.0	0.0	0.0	0.298901098901	0.0
SRS015996.12092|UniRef90_unknown	0.0	0.0	0.0	0.392996108949	0.0
SRS015996.15518|UniRef90_unknown	0.0	0.0	0.0	0.203562340967	0.0
SRS015996.15154|UniRef90_unknown	0.0	0.0	0.0	0.272727272727	0.0
SRS015996.17447|UniRef90_unknown	0.0	0.0	0.0	0.244604316547	0.0
SRS015996.2249|UniRef90_unknown	0.0	0.0	0.0	0.108333333333	0.0
SRS015996.2761|UniRef90_unknown	0.0	0.0	0.0	0.126126126126	0.0
SRS015996.747|UniRef90_unknown	0.0	0.0	0.0	0.128676470588	0.0
SRS015996.20705|UniRef90_unknown	0.0	0.0	0.0	0.3971069399	0.0
SRS015996.15201|UniRef90_unknown	0.0	0.0	0.0	0.19414893617	0.0
SRS015996.19840|UniRef90_D4HFF0	0.0	0.0	0.0	0.289763779528	0.0
SRS015996.19758|UniRef90_unknown	0.0	0.0	0.0	0.401985111663	0.0
SRS015996.13392|UniRef90_unknown	0.0	0.0	0.0	0.366101694915	0.0
SRS015996.14793|UniRef90_unknown	0.0	0.0	0.0	0.278873239437	0.0
SRS015996.13582|UniRef90_unknown	0.0	0.0	0.0	0.0897009966777	0.0
SRS015996.19586|UniRef90_unknown	0.0	0.0	0.0	0.295022624434	0.0
SRS015996.4324|UniRef90_unknown	0.0	0.0	0.0	0.200692041522	0.0
SRS015996.6101|UniRef90_unknown	0.0	0.0	0.0	0.18128310771	0.0
SRS015996.13315|UniRef90_unknown	0.0	0.0	0.0	0.178082191781	0.0
SRS015996.979|UniRef90_unknown	0.0	0.0	0.0	0.399172699069	0.0
SRS015996.10772|UniRef90_unknown	0.0	0.0	0.0	0.612612612613	0.0
SRS015996.8378|UniRef90_unknown	0.0	0.0	0.0	0.161481481481	0.0
SRS015996.5435|UniRef90_unknown	0.0	0.0	0.0	0.188235294118	0.0
SRS015996.13571|UniRef90_unknown	0.0	0.0	0.0	0.31561461794	0.0
SRS015996.19583|UniRef90_unknown	0.0	0.0	0.0	0.288949275362	0.0
SRS015996.3602|UniRef90_unknown	0.0	0.0	0.0	0.245217391304	0.0
SRS015996.4043|UniRef90_unknown	0.0	0.0	0.0	0.0963855421687	0.0
SRS015996.4747|UniRef90_U7LGK9	0.0	0.0	0.0	0.49710024855	0.0
SRS015996.5666|UniRef90_unknown	0.0	0.0	0.0	0.302950075643	0.0
SRS015996.9534|UniRef90_unknown	0.0	0.0	0.0	0.250914793518	0.0
SRS015996.8613|UniRef90_unknown	0.0	0.0	0.0	0.5	0.0
SRS015996.7809|UniRef90_unknown	0.0	0.0	0.0	0.513601741023	0.0
SRS015996.8098|UniRef90_unknown	0.0	0.0	0.0	0.230555555556	0.0
SRS015996.603|UniRef90_unknown	0.0	0.0	0.0	0.18152866242	0.0
SRS015996.19750|UniRef90_unknown	0.0	0.0	0.0	0.598340248963	0.0
SRS015996.13211|UniRef90_unknown	0.0	0.0	0.0	0.256055363322	0.0
SRS015996.17499|UniRef90_unknown	0.0	0.0	0.0	0.22816399287	0.0
SRS015996.17022|UniRef90_unknown	0.0	0.0	0.0	0.366666666667	0.0
SRS015996.17317|UniRef90_unknown	0.0	0.0	0.0	0.306839186691	0.0
SRS015996.8427|UniRef90_unknown	0.0	0.0	0.0	0.358793022159	0.0
SRS015996.11884|UniRef90_unknown	0.0	0.0	0.0	0.163346613546	0.0
SRS015996.7091|UniRef90_unknown	0.0	0.0	0.0	0.144	0.0
SRS015996.19793|UniRef90_unknown	0.0	0.0	0.0	0.29918699187	0.0
SRS015996.7230|UniRef90_unknown	0.0	0.0	0.0	0.185057471264	0.0
SRS015996.15212|UniRef90_unknown	0.0	0.0	0.0	0.143236074271	0.0
SRS015996.19041|UniRef90_unknown	0.0	0.0	0.0	0.489655172414	0.0
SRS015996.16222|UniRef90_unknown	0.0	0.0	0.0	0.369020501139	0.0
SRS015996.12590|UniRef90_unknown	0.0	0.0	0.0	0.159259259259	0.0
SRS015996.15421|UniRef90_unknown	0.0	0.0	0.0	0.374677002584	0.0
SRS015996.13367|UniRef90_unknown	0.0	0.0	0.0	0.190476190476	0.0
SRS015996.10993|UniRef90_unknown	0.0	0.0	0.0	0.131578947368	0.0
SRS015996.7389|UniRef90_unknown	0.0	0.0	0.0	0.287054409006	0.0
SRS015996.14907|UniRef90_unknown	0.0	0.0	0.0	0.102493074792	0.0
SRS015996.9448|UniRef90_unknown	0.0	0.0	0.0	0.439171122995	0.0
SRS015996.8372|UniRef90_unknown	0.0	0.0	0.0	0.223659889094	0.0
SRS015996.18157|UniRef90_unknown	0.0	0.0	0.0	0.269172932331	0.0
SRS015996.8657|UniRef90_unknown	0.0	0.0	0.0	0.496183206107	0.0
SRS015996.20675|UniRef90_unknown	0.0	0.0	0.0	0.281758130081	0.0
SRS015996.101|UniRef90_unknown	0.0	0.0	0.0	0.152454780362	0.0
SRS015996.14368|UniRef90_unknown	0.0	0.0	0.0	0.27027027027	0.0
SRS015996.2627|UniRef90_unknown	0.0	0.0	0.0	0.254783014466	0.0
SRS015996.7474|UniRef90_unknown	0.0	0.0	0.0	0.741379310345	0.0
SRS015996.8092|UniRef90_unknown	0.0	0.0	0.0	0.205743136636	0.0
SRS015996.15083|UniRef90_unknown	0.0	0.0	0.0	0.175675675676	0.0
SRS015996.11169|UniRef90_unknown	0.0	0.0	0.0	0.193965517241	0.0
SRS015996.2145|UniRef90_unknown	0.0	0.0	0.0	0.120320855615	0.0
SRS015996.18282|UniRef90_unknown	0.0	0.0	0.0	0.223988439306	0.0
SRS015996.18917|UniRef90_unknown	0.0	0.0	0.0	0.488095238095	0.0
SRS015996.5159|UniRef90_C0WHX5	0.0	0.0	0.0	0.510262257697	0.0
SRS015996.8727|UniRef90_unknown	0.0	0.0	0.0	0.281656804734	0.0
SRS015996.1149|UniRef90_unknown	0.0	0.0	0.0	0.291232638889	0.0
SRS015996.6179|UniRef90_unknown	0.0	0.0	0.0	0.985365853659	0.0
SRS015996.4243|UniRef90_unknown	0.0	0.0	0.0	0.185039370079	0.0
SRS015996.4198|UniRef90_unknown	0.0	0.0	0.0	0.195652173913	0.0
SRS015996.1120|UniRef90_unknown	0.0	0.0	0.0	0.148760330579	0.0
SRS015996.12032|UniRef90_unknown	0.0	0.0	0.0	0.207843137255	0.0
SRS015996.4754|UniRef90_unknown	0.0	0.0	0.0	0.119170984456	0.0
SRS015996.17898|UniRef90_unknown	0.0	0.0	0.0	0.444444444444	0.0
SRS015996.10063|UniRef90_unknown	0.0	0.0	0.0	0.0917874396135	0.0
SRS015996.12646|UniRef90_unknown	0.0	0.0	0.0	0.283088235294	0.0
SRS015996.20643|UniRef90_unknown	0.0	0.0	0.0	0.237418254194	0.0
SRS015996.3535|UniRef90_unknown	0.0	0.0	0.0	0.76254180602	0.0
SRS015996.11459|UniRef90_unknown	0.0	0.0	0.0	0.525	0.0
SRS015996.15476|UniRef90_unknown	0.0	0.0	0.0	0.333333333333	0.0
SRS015996.5459|UniRef90_C0WFM4	0.0	0.0	0.0	0.391091314031	0.0
SRS015996.20066|UniRef90_C0WH57	0.0	0.0	0.0	0.430336307481	0.0
SRS015996.10858|UniRef90_unknown	0.0	0.0	0.0	0.566964285714	0.0
SRS015996.1899|UniRef90_unknown	0.0	0.0	0.0	0.134453781513	0.0
SRS015996.19880|UniRef90_unknown	0.0	0.0	0.0	0.27237654321	0.0
SRS015996.11491|UniRef90_unknown	0.0	0.0	0.0	0.224066390041	0.0
SRS015996.9202|UniRef90_unknown	0.0	0.0	0.0	0.240310077519	0.0
SRS015996.11182|UniRef90_C0WFI9	0.0	0.0	0.0	0.76724137931	0.0
SRS015996.10334|UniRef90_unknown	0.0	0.0	0.0	0.140845070423	0.0
SRS015996.6191|UniRef90_unknown	0.0	0.0	0.0	0.0787878787879	0.0
SRS015996.7717|UniRef90_unknown	0.0	0.0	0.0	0.117021276596	0.0
SRS015996.13653|UniRef90_unknown	0.0	0.0	0.0	0.233552631579	0.0
SRS015996.7635|UniRef90_unknown	0.0	0.0	0.0	0.146666666667	0.0
SRS015996.594|UniRef90_unknown	0.0	0.0	0.0	0.118644067797	0.0
SRS015996.14775|UniRef90_unknown	0.0	0.0	0.0	0.30790960452	0.0
SRS015996.20133|UniRef90_unknown	0.0	0.0	0.0	0.231809401159	0.0
SRS015996.284|UniRef90_unknown	0.0	0.0	0.0	0.129353233831	0.0
SRS015996.4536|UniRef90_C0WHZ5	0.0	0.0	0.0	0.667355371901	0.0
SRS015996.18471|UniRef90_unknown	0.0	0.0	0.0	0.138736263736	0.0
SRS015996.17842|UniRef90_unknown	0.0	0.0	0.0	0.194444444444	0.0
SRS015996.13171|UniRef90_unknown	0.0	0.0	0.0	0.567944250871	0.0
SRS015996.8207|UniRef90_unknown	0.0	0.0	0.0	0.604366812227	0.0
SRS015996.15124|UniRef90_unknown	0.0	0.0	0.0	0.163978494624	0.0
SRS015996.12563|UniRef90_unknown	0.0	0.0	0.0	0.703703703704	0.0
SRS015996.1035|UniRef90_unknown	0.0	0.0	0.0	0.106451612903	0.0
SRS015996.16890|UniRef90_unknown	0.0	0.0	0.0	0.126506024096	0.0
SRS015996.6773|UniRef90_unknown	0.0	0.0	0.0	0.202898550725	0.0
SRS015996.14855|UniRef90_unknown	0.0	0.0	0.0	0.387186629526	0.0
SRS015996.15705|UniRef90_unknown	0.0	0.0	0.0	0.486419753086	0.0
SRS015996.5286|UniRef90_unknown	0.0	0.0	0.0	0.194214876033	0.0
SRS015996.10736|UniRef90_unknown	0.0	0.0	0.0	0.31221719457	0.0
SRS015996.13497|UniRef90_unknown	0.0	0.0	0.0	0.130872483221	0.0
SRS015996.7278|UniRef90_unknown	0.0	0.0	0.0	0.295808383234	0.0
SRS015996.18852|UniRef90_unknown	0.0	0.0	0.0	0.313487241798	0.0
SRS015996.13714|UniRef90_unknown	0.0	0.0	0.0	0.124183006536	0.0
SRS015996.20410|UniRef90_unknown	0.0	0.0	0.0	0.324519230769	0.0
SRS015996.754|UniRef90_unknown	0.0	0.0	0.0	1.93661971831	0.0
SRS015996.10035|UniRef90_unknown	0.0	0.0	0.0	0.257281553398	0.0
SRS015996.11907|UniRef90_unknown	0.0	0.0	0.0	0.22619047619	0.0
SRS015996.8212|UniRef90_unknown	0.0	0.0	0.0	0.110795454545	0.0
SRS015996.17493|UniRef90_unknown	0.0	0.0	0.0	0.158645276292	0.0
SRS015996.3071|UniRef90_unknown	0.0	0.0	0.0	0.206477732794	0.0
SRS015996.4563|UniRef90_unknown	0.0	0.0	0.0	0.387550200803	0.0
SRS015996.20688|UniRef90_unknown	0.0	0.0	0.0	0.378816793893	0.0
SRS015996.18491|UniRef90_unknown	0.0	0.0	0.0	0.30968622101	0.0
SRS015996.8329|UniRef90_unknown	0.0	0.0	0.0	0.10621761658	0.0
SRS015996.13624|UniRef90_unknown	0.0	0.0	0.0	0.247524752475	0.0
SRS015996.16475|UniRef90_unknown	0.0	0.0	0.0	0.209150326797	0.0
SRS015996.1270|UniRef90_unknown	0.0	0.0	0.0	0.151394422311	0.0
SRS015996.16418|UniRef90_unknown	0.0	0.0	0.0	0.301762114537	0.0
SRS015996.6884|UniRef90_unknown	0.0	0.0	0.0	0.229498525074	0.0
SRS015996.2070|UniRef90_unknown	0.0	0.0	0.0	0.581435079727	0.0
SRS015996.5734|UniRef90_unknown	0.0	0.0	0.0	0.128205128205	0.0
SRS015996.12234|UniRef90_unknown	0.0	0.0	0.0	0.119230769231	0.0
SRS015996.7306|UniRef90_unknown	0.0	0.0	0.0	0.721739130435	0.0
SRS015996.19293|UniRef90_unknown	0.0	0.0	0.0	0.219938335046	0.0
SRS015996.1321|UniRef90_unknown	0.0	0.0	0.0	0.7734082397	0.0
SRS015996.798|UniRef90_unknown	0.0	0.0	0.0	0.203846153846	0.0
SRS015996.12949|UniRef90_unknown	0.0	0.0	0.0	1.81494661922	0.0
SRS015996.8533|UniRef90_unknown	0.0	0.0	0.0	0.530087527352	0.0
SRS015996.10084|UniRef90_unknown	0.0	0.0	0.0	0.0821256038647	0.0
SRS015996.18018|UniRef90_unknown	0.0	0.0	0.0	0.244094488189	0.0
SRS015996.15446|UniRef90_unknown	0.0	0.0	0.0	0.192802056555	0.0
SRS015996.8668|UniRef90_unknown	0.0	0.0	0.0	0.1103117506	0.0
SRS015996.6977|UniRef90_unknown	0.0	0.0	0.0	0.124463519313	0.0
SRS015996.2615|UniRef90_unknown	0.0	0.0	0.0	0.0945945945946	0.0
SRS015996.19181|UniRef90_unknown	0.0	0.0	0.0	0.242456896552	0.0
SRS015996.7233|UniRef90_unknown	0.0	0.0	0.0	0.125	0.0
SRS015996.11538|UniRef90_unknown	0.0	0.0	0.0	0.206611570248	0.0
SRS015996.16992|UniRef90_unknown	0.0	0.0	0.0	0.154150197628	0.0
SRS015996.9277|UniRef90_unknown	0.0	0.0	0.0	0.291564039409	0.0
SRS015996.15239|UniRef90_unknown	0.0	0.0	0.0	0.196286472149	0.0
SRS015996.6609|UniRef90_unknown	0.0	0.0	0.0	0.196428571429	0.0
SRS015996.16618|UniRef90_unknown	0.0	0.0	0.0	0.541401273885	0.0
SRS015996.17012|UniRef90_unknown	0.0	0.0	0.0	0.35952848723	0.0
SRS015996.18714|UniRef90_unknown	0.0	0.0	0.0	0.396683673469	0.0
SRS015996.13041|UniRef90_unknown	0.0	0.0	0.0	0.318021201413	0.0
SRS015996.16769|UniRef90_unknown	0.0	0.0	0.0	0.129896907216	0.0
SRS015996.7301|UniRef90_unknown	0.0	0.0	0.0	0.220822281167	0.0
SRS015996.18410|UniRef90_unknown	0.0	0.0	0.0	0.222067039106	0.0
SRS015996.12198|UniRef90_unknown	0.0	0.0	0.0	0.432432432432	0.0
SRS015996.14020|UniRef90_unknown	0.0	0.0	0.0	0.103773584906	0.0
SRS015996.11405|UniRef90_unknown	0.0	0.0	0.0	0.138075313808	0.0
SRS015996.880|UniRef90_unknown	0.0	0.0	0.0	0.24537037037	0.0
SRS015996.10030|UniRef90_unknown	0.0	0.0	0.0	0.592233009709	0.0
SRS015996.10583|UniRef90_unknown	0.0	0.0	0.0	0.5	0.0
SRS015996.6629|UniRef90_unknown	0.0	0.0	0.0	0.164461247637	0.0
SRS015996.3074|UniRef90_unknown	0.0	0.0	0.0	0.190546528804	0.0
SRS015996.7694|UniRef90_unknown	0.0	0.0	0.0	0.291383219955	0.0
SRS015996.7020|UniRef90_unknown	0.0	0.0	0.0	0.422535211268	0.0
SRS015996.18069|UniRef90_unknown	0.0	0.0	0.0	0.352024922118	0.0
SRS015996.580|UniRef90_unknown	0.0	0.0	0.0	0.229074889868	0.0
SRS015996.9769|UniRef90_unknown	0.0	0.0	0.0	0.18407960199	0.0
SRS015996.14707|UniRef90_unknown	0.0	0.0	0.0	0.308571428571	0.0
SRS015996.6340|UniRef90_unknown	0.0	0.0	0.0	0.526392961877	0.0
SRS015996.18967|UniRef90_unknown	0.0	0.0	0.0	0.124267291911	0.0
SRS015996.5263|UniRef90_unknown	0.0	0.0	0.0	0.678010471204	0.0
SRS015996.7134|UniRef90_unknown	0.0	0.0	0.0	0.657193605684	0.0
SRS015996.4316|UniRef90_unknown	0.0	0.0	0.0	0.674015748031	0.0
SRS015996.13305|UniRef90_unknown	0.0	0.0	0.0	0.311643835616	0.0
SRS015996.1473|UniRef90_unknown	0.0	0.0	0.0	0.307692307692	0.0
SRS015996.11562|UniRef90_unknown	0.0	0.0	0.0	0.194214876033	0.0
SRS015996.6581|UniRef90_unknown	0.0	0.0	0.0	0.417362270451	0.0
SRS015996.13332|UniRef90_unknown	0.0	0.0	0.0	0.167235494881	0.0
SRS015996.18672|UniRef90_unknown	0.0	0.0	0.0	0.218064516129	0.0
SRS015996.11592|UniRef90_unknown	0.0	0.0	0.0	0.144032921811	0.0
SRS015996.8938|UniRef90_unknown	0.0	0.0	0.0	0.492452830189	0.0
SRS015996.16281|UniRef90_unknown	0.0	0.0	0.0	0.135440180587	0.0
SRS015996.3712|UniRef90_unknown	0.0	0.0	0.0	0.232868405094	0.0
SRS015996.9744|UniRef90_unknown	0.0	0.0	0.0	0.144278606965	0.0
SRS015996.6967|UniRef90_unknown	0.0	0.0	0.0	0.0668103448276	0.0
SRS015996.18931|UniRef90_unknown	0.0	0.0	0.0	0.302491103203	0.0
SRS015996.7996|UniRef90_unknown	0.0	0.0	0.0	0.109144542773	0.0
SRS015996.3211|UniRef90_unknown	0.0	0.0	0.0	0.105590062112	0.0
SRS015996.15087|UniRef90_unknown	0.0	0.0	0.0	0.564864864865	0.0
SRS015996.4343|UniRef90_unknown	0.0	0.0	0.0	0.139837398374	0.0
SRS015996.3522|UniRef90_unknown	0.0	0.0	0.0	0.181818181818	0.0
SRS015996.20458|UniRef90_unknown	0.0	0.0	0.0	0.425426774483	0.0
SRS015996.12310|UniRef90_unknown	0.0	0.0	0.0	0.12927756654	0.0
SRS015996.1466|UniRef90_unknown	0.0	0.0	0.0	0.26368159204	0.0
SRS015996.10078|UniRef90_unknown	0.0	0.0	0.0	0.217391304348	0.0
SRS015996.13963|UniRef90_unknown	0.0	0.0	0.0	0.214511041009	0.0
SRS015996.14161|UniRef90_unknown	0.0	0.0	0.0	0.33950617284	0.0
SRS015996.14356|UniRef90_unknown	0.0	0.0	0.0	0.318318318318	0.0
SRS015996.6512|UniRef90_unknown	0.0	0.0	0.0	0.437674094708	0.0
SRS015996.2018|UniRef90_unknown	0.0	0.0	0.0	0.132	0.0
SRS015996.19021|UniRef90_unknown	0.0	0.0	0.0	0.43598615917	0.0
SRS015996.2632|UniRef90_unknown	0.0	0.0	0.0	0.65539452496	0.0
